6,343
7,378
8,345
9,268
10,288
11,266
12,215
13,203
14,189
15,192
16,135
17,125
18,134
19,96
20,91
21,78
22,79
23,61
24,47
25,62
26,50
27,56
28,34
29,45
30,33
31,34
32,35
33,31
34,32
35,40
36,30
37,19
38,19
39,22
40,34
41,25
42,18
43,20
44,23
45,20
46,19
47,9
48,17
49,11
50,7
51,8
52,11
53,5
54,8
55,2
56,4
57,11
58,3
59,6
60,5
61,1
62,7
63,10
64,6
65,7
66,8
67,1
68,4
69,11
70,6
71,5
72,3
73,8
74,4
75,4
76,4
77,4
78,3
79,2
80,2
81,4
82,7
83,3
84,7
85,8
86,1
87,2
88,3
89,4
90,2
91,4
92,2
93,2
94,2
95,2
96,4
97,4
98,3
99,3
100,3
101,4
102,1
103,6
104,4
106,4
107,4
108,2
109,2
110,4
111,3
112,4
113,1
114,2
115,2
116,3
117,1
118,3
119,3
120,1
122,2
123,2
124,3
127,1
128,4
129,1
131,3
132,1
133,1
134,2
135,4
136,1
140,1
141,3
144,2
145,1
146,2
147,1
151,1
152,2
157,3
158,2
159,1
160,2
164,1
166,2
167,1
169,1
170,3
171,1
172,1
173,1
174,1
175,2
177,2
178,4
180,1
182,1
183,2
184,1
185,3
187,2
188,1
189,1
190,1
194,1
195,3
196,2
198,1
200,1
201,1
205,2
206,2
207,1
208,1
209,1
210,1
216,2
217,1
219,1
221,1
222,1
223,1
224,2
225,2
229,1
235,1
237,1
238,1
240,1
245,1
247,1
251,1
252,1
256,1
258,2
261,1
267,1
269,1
273,1
282,1
284,1
285,1
288,1
295,1
296,1
298,1
301,1
309,4
316,2
319,1
325,1
328,1
329,1
330,1
335,1
339,1
342,1
345,1
348,1
352,1
355,2
356,1
364,1
365,1
367,1
374,1
380,1
382,1
392,1
410,1
423,1
425,1
431,1
437,1
453,1
454,1
463,1
470,1
471,2
473,1
497,1
499,1
512,1
531,1
537,1
552,1
564,1
565,1
590,1
640,1
647,1
655,1
665,1
667,1
671,1
672,1
684,1
705,2
708,1
730,1
737,1
741,2
745,1
770,1
801,1
818,1
819,1
824,1
842,1
843,1
867,1
892,1
896,1
956,1
973,1
1111,1
1131,1
1140,1
1174,1
1189,1
1212,1
1318,1
1340,1
1433,1
1491,1
1553,1
1571,1
1576,1
1578,1
1583,1
1735,1
1765,1
1820,1
1841,1
1890,1
1945,1
1986,1
2240,1
2362,1
2391,1
2440,1
2674,1
5349,1
5644,1
6675,1
8561,1
9863,1
11871,1
12111,1
13319,1
13397,1
79251,1
1681609,1
