2,4346132
3,4048927
4,742230
5,300335
6,109348
7,52353
8,26575
9,15223
10,9559
11,6218
12,4348
13,3197
14,2339
15,1776
16,1446
17,1136
18,942
19,762
20,670
21,569
22,503
23,448
24,375
25,338
26,301
27,266
28,246
29,219
30,193
31,188
32,161
33,135
34,121
35,135
36,106
37,98
38,96
39,95
40,85
41,55
42,59
43,73
44,54
45,51
46,51
47,60
48,52
49,37
50,44
51,52
52,38
53,43
54,39
55,34
56,31
57,28
58,37
59,31
60,18
61,20
62,28
63,15
64,27
65,18
66,21
67,17
68,28
69,23
70,17
71,25
72,14
73,22
74,21
75,12
76,17
77,6
78,15
79,13
80,12
81,11
82,10
83,14
84,10
85,11
86,13
87,8
88,4
89,12
90,16
91,5
92,9
93,3
94,9
95,7
96,11
97,7
98,5
99,6
100,6
101,4
102,4
103,5
104,12
105,5
106,4
107,5
108,3
109,4
110,9
111,3
112,2
113,5
114,3
115,6
116,6
117,5
118,4
119,3
120,4
121,3
122,7
123,2
124,2
125,6
126,3
127,5
128,4
129,3
130,4
131,2
132,1
133,5
134,3
135,5
136,4
137,3
138,2
139,3
140,1
141,3
142,1
143,1
144,1
145,4
146,3
147,5
148,4
149,2
150,1
151,1
152,2
153,2
154,2
156,1
157,1
158,2
159,6
160,1
161,3
162,3
163,2
164,1
165,1
166,1
167,2
168,2
169,3
170,5
171,2
172,2
174,1
175,1
177,1
178,2
179,1
181,2
182,3
183,2
184,1
185,2
186,1
187,3
188,2
191,3
193,2
194,2
195,3
197,2
201,3
206,1
207,1
209,1
210,1
217,1
219,1
220,4
221,1
223,2
224,2
225,1
226,1
227,1
228,1
231,1
232,3
233,2
234,1
238,1
241,1
243,1
245,1
246,1
250,1
256,2
268,1
271,1
272,2
275,1
287,1
296,1
297,1
308,1
316,1
317,1
318,1
322,1
334,1
335,1
336,2
343,1
345,1
346,1
351,1
352,1
355,1
357,1
364,1
366,2
367,1
369,2
370,1
378,1
379,1
380,1
391,1
399,1
407,1
414,1
422,1
431,1
459,1
472,1
488,1
500,1
507,1
518,1
545,1
547,1
548,1
553,1
560,1
639,1
665,1
682,1
683,1
708,1
725,1
736,1
800,1
862,1
886,1
1164,1
1330,1
1382,1
1397,1
1481,1
