2,85748383
3,13022516
4,1511762
5,743685
6,291037
7,174792
8,92294
9,61522
10,40061
11,28942
12,21104
13,16049
14,12444
15,9991
16,8131
17,6642
18,5538
19,4889
20,4134
21,3561
22,3115
23,2761
24,2392
25,2006
26,1821
27,1676
28,1515
29,1342
30,1231
31,1039
32,932
33,885
34,835
35,818
36,704
37,661
38,650
39,542
40,525
41,491
42,448
43,388
44,408
45,335
46,329
47,304
48,281
49,293
50,263
51,241
52,251
53,221
54,217
55,207
56,190
57,192
58,172
59,212
60,170
61,136
62,165
63,150
64,146
65,134
66,145
67,133
68,122
69,106
70,100
71,125
72,93
73,89
74,83
75,86
76,91
77,71
78,78
79,84
80,81
81,63
82,61
83,81
84,72
85,53
86,79
87,56
88,47
89,63
90,60
91,47
92,53
93,43
94,51
95,52
96,48
97,38
98,37
99,49
100,38
101,31
102,34
103,36
104,38
105,36
106,40
107,41
108,36
109,33
110,32
111,27
112,29
113,30
114,36
115,38
116,34
117,28
118,29
119,18
120,21
121,19
122,22
123,22
124,13
125,16
126,14
127,18
128,14
129,22
130,14
131,19
132,24
133,19
134,19
135,13
136,17
137,23
138,12
139,18
140,16
141,17
142,20
143,14
144,14
145,11
146,7
147,16
148,18
149,18
150,19
151,11
152,18
153,13
154,6
155,11
156,9
157,16
158,13
159,10
160,7
161,10
162,4
163,7
164,7
165,8
166,7
167,9
168,9
169,9
170,11
171,12
172,10
173,10
174,1
175,6
176,9
177,13
178,6
179,14
180,9
181,4
182,10
183,12
184,13
185,3
186,11
187,10
188,8
189,6
190,6
191,4
192,9
193,7
194,11
195,8
196,9
197,1
198,4
199,8
200,4
201,6
202,5
203,7
204,5
205,3
206,6
207,3
208,5
209,5
210,1
211,4
212,2
213,1
214,1
215,11
216,4
217,1
218,4
219,4
220,7
221,9
222,6
223,7
224,3
225,4
226,7
227,4
228,5
229,2
230,4
231,4
232,8
233,3
234,6
235,4
236,5
237,6
238,3
239,1
240,2
241,3
242,4
243,3
244,2
245,4
246,4
247,9
249,3
250,7
251,5
252,9
253,8
254,4
255,1
256,2
257,4
258,5
259,4
260,1
261,3
262,6
263,1
265,1
267,4
268,5
269,4
270,2
271,1
272,3
273,2
274,2
275,1
276,1
277,3
280,4
282,1
284,1
285,1
286,3
288,2
289,4
290,3
291,1
292,1
293,3
294,1
296,2
297,3
299,1
302,2
303,1
304,3
305,2
306,2
307,1
308,1
309,1
310,1
311,3
312,2
314,1
315,2
316,1
317,2
318,1
319,3
320,1
321,2
322,1
323,1
324,4
325,1
326,1
327,2
328,1
329,2
331,2
332,2
334,2
335,3
337,1
339,1
340,1
343,1
344,1
350,2
351,2
352,3
353,2
354,1
355,1
356,2
359,1
360,1
361,1
362,3
363,2
366,1
368,1
369,1
370,1
371,2
372,1
375,1
376,2
377,3
379,3
381,1
382,1
383,2
385,1
388,1
389,1
390,2
392,2
393,1
394,2
399,1
400,1
401,1
402,1
404,1
406,3
408,1
411,2
414,2
416,1
422,1
423,1
424,2
425,1
427,1
429,1
430,2
431,2
433,1
434,4
435,2
437,1
438,1
440,2
441,1
442,1
443,1
444,2
445,1
450,2
451,1
453,2
458,1
459,1
461,2
463,1
466,1
467,1
472,2
473,1
477,1
478,1
480,1
481,1
485,2
487,1
489,1
490,1
492,1
494,1
497,1
503,2
504,2
511,2
513,1
514,1
517,1
522,1
524,1
527,1
532,1
533,1
534,1
535,2
538,1
541,1
543,1
544,1
545,1
546,1
547,1
551,2
560,1
572,1
574,2
581,1
585,1
588,1
596,1
598,1
600,1
617,1
618,1
620,1
622,1
626,2
629,1
630,1
633,1
636,1
641,1
645,1
651,1
655,2
661,1
675,1
688,1
689,2
692,1
693,1
695,1
705,1
718,1
720,1
729,1
735,1
738,1
757,1
761,1
765,1
774,1
784,1
794,1
799,1
850,1
872,1
879,1
881,1
882,1
887,1
889,2
891,1
894,2
899,1
903,1
914,1
924,1
926,1
933,1
935,1
943,2
970,1
977,1
990,1
995,1
1006,1
1027,1
1044,1
1048,1
1065,1
1087,1
1090,1
1103,1
1107,1
1109,1
1114,1
1150,1
1173,1
1175,1
1178,1
1233,1
1246,1
1248,1
1261,1
1268,1
1279,1
1292,1
1330,1
1332,1
1338,1
1340,1
1367,1
1386,1
1394,1
1407,1
1417,1
1468,1
1551,1
1699,1
1901,1
2010,1
2055,1
2083,1
2118,1
2265,1
2495,1
2816,1
2857,1
2914,1
3167,1
3437,1
3452,1
3508,1
