2,11595353
3,11046771
4,1793075
5,971038
6,376961
7,225282
8,115940
9,75601
10,47583
11,33384
12,23622
13,17721
14,13347
15,10334
16,8412
17,6803
18,5662
19,4707
20,3969
21,3286
22,2904
23,2532
24,2159
25,1926
26,1713
27,1471
28,1377
29,1236
30,1063
31,1079
32,948
33,836
34,788
35,682
36,604
37,591
38,593
39,498
40,481
41,449
42,445
43,418
44,412
45,365
46,324
47,358
48,308
49,288
50,257
51,236
52,242
53,218
54,243
55,202
56,206
57,210
58,194
59,152
60,176
61,176
62,167
63,164
64,144
65,149
66,123
67,124
68,123
69,134
70,121
71,118
72,93
73,119
74,95
75,98
76,91
77,85
78,94
79,83
80,90
81,80
82,72
83,78
84,73
85,65
86,67
87,66
88,62
89,80
90,65
91,63
92,60
93,54
94,58
95,64
96,53
97,48
98,39
99,53
100,56
101,48
102,49
103,48
104,48
105,36
106,48
107,44
108,50
109,30
110,34
111,47
112,37
113,33
114,34
115,36
116,28
117,32
118,34
119,39
120,28
121,45
122,33
123,28
124,33
125,25
126,23
127,18
128,40
129,22
130,25
131,23
132,30
133,22
134,26
135,26
136,23
137,30
138,21
139,21
140,20
141,31
142,9
143,22
144,19
145,16
146,23
147,23
148,23
149,20
150,25
151,21
152,15
153,19
154,25
155,15
156,16
157,19
158,17
159,9
160,16
161,22
162,20
163,11
164,24
165,15
166,15
167,13
168,14
169,16
170,12
171,14
172,10
173,11
174,13
175,11
176,16
177,11
178,14
179,12
180,20
181,9
182,18
183,8
184,16
185,14
186,10
187,13
188,10
189,11
190,11
191,13
192,10
193,13
194,7
195,8
196,11
197,12
198,8
199,3
200,9
201,16
202,11
203,5
204,10
205,10
206,8
207,6
208,5
209,16
210,7
211,10
212,9
213,6
214,13
215,8
216,9
217,4
218,3
219,6
220,9
221,8
222,8
223,8
224,8
225,8
226,6
227,10
228,7
229,8
230,8
231,5
232,6
233,5
234,12
235,4
236,7
237,6
238,3
239,9
240,6
241,2
242,12
243,11
244,4
245,3
246,6
247,5
248,7
249,5
250,4
251,6
252,7
253,8
254,2
255,4
256,9
257,2
258,4
259,4
260,5
261,8
262,4
263,6
264,7
267,5
268,7
269,2
270,5
271,5
272,2
273,3
274,4
275,5
276,3
277,5
278,3
279,4
280,7
281,2
282,6
283,5
284,5
285,1
286,3
287,3
288,8
289,6
290,8
291,4
292,4
294,6
295,3
296,5
297,5
298,3
299,6
300,5
301,2
302,2
303,3
304,2
305,2
306,4
307,3
308,3
309,3
310,4
311,1
312,1
313,2
314,5
315,2
316,3
317,3
318,2
319,3
320,2
321,6
322,3
323,4
324,3
325,4
326,2
327,4
328,2
330,1
331,5
332,6
333,3
335,2
336,2
337,4
338,5
339,1
340,3
341,1
342,5
343,1
344,5
346,3
347,1
348,2
349,2
350,1
351,2
352,4
353,2
354,1
355,2
356,2
357,4
358,3
359,2
361,4
362,1
363,4
364,3
365,4
366,3
367,1
369,1
370,1
371,4
372,6
373,1
374,2
375,4
376,3
377,1
378,3
379,1
380,6
381,4
382,1
383,4
384,3
385,1
386,3
387,1
388,1
390,2
391,2
392,4
393,4
394,4
395,1
396,1
397,2
398,1
399,1
400,2
401,1
402,3
403,4
404,2
405,3
406,2
407,1
408,1
409,1
410,2
411,2
412,3
413,1
415,1
416,4
417,3
418,2
419,2
420,1
421,2
422,2
423,2
424,1
425,2
428,2
431,3
432,1
433,1
434,2
435,1
436,3
437,2
438,2
439,1
441,2
442,1
443,2
444,1
445,1
446,1
447,4
450,1
451,2
452,1
453,2
454,1
455,1
459,2
461,2
462,1
463,2
465,1
466,4
467,4
468,3
469,1
471,1
472,3
473,1
474,2
475,1
477,1
478,2
479,3
480,1
481,1
482,4
483,1
485,2
486,2
487,1
489,1
490,2
493,1
495,4
496,1
497,2
499,3
502,1
506,3
509,2
512,1
515,4
516,2
517,1
518,1
520,1
521,1
522,1
525,1
526,1
527,1
528,1
531,2
532,1
533,2
534,1
535,1
536,4
537,2
538,1
539,2
540,1
541,1
544,1
545,1
547,1
550,2
551,2
552,4
553,1
554,3
556,1
557,1
558,1
559,2
562,1
563,1
565,2
569,1
572,2
574,1
576,1
579,1
580,3
581,1
584,1
586,1
588,2
589,1
590,2
591,2
593,2
595,1
598,1
599,1
602,1
603,1
604,1
606,2
607,2
612,1
614,1
619,1
621,1
626,1
627,1
633,1
634,4
636,1
637,2
638,1
640,1
641,1
642,1
647,1
648,1
649,1
651,2
652,4
654,1
657,1
659,1
660,1
663,1
665,1
666,2
667,1
668,3
673,1
674,1
675,1
678,1
679,2
681,1
683,1
684,2
688,1
690,2
691,1
693,1
695,1
697,1
698,1
699,1
703,1
704,1
707,2
712,4
713,2
722,1
723,2
724,1
725,2
728,1
731,1
736,1
737,1
738,1
739,1
743,1
745,1
746,1
747,1
749,1
752,1
763,1
770,1
771,1
772,1
777,1
779,2
785,1
787,1
793,1
797,2
798,1
801,1
806,1
809,2
811,1
813,2
815,1
816,1
817,1
819,1
826,1
827,2
830,1
833,1
838,1
840,1
842,1
845,2
847,1
849,1
850,1
851,2
853,1
858,1
859,1
860,2
861,2
862,1
864,1
866,1
870,1
872,1
874,1
883,1
885,1
886,1
887,1
890,1
903,1
904,1
907,1
909,1
914,1
919,1
926,1
931,1
937,1
942,2
944,2
946,1
948,1
950,1
969,1
971,1
977,1
994,1
998,3
999,1
1001,2
1004,1
1006,1
1009,1
1020,1
1023,1
1028,1
1030,1
1033,1
1045,1
1055,1
1057,1
1065,1
1066,1
1084,1
1104,1
1118,1
1123,1
1124,1
1126,1
1127,1
1129,1
1148,1
1165,1
1168,1
1183,1
1192,2
1193,1
1204,1
1216,1
1236,1
1237,1
1255,1
1262,1
1271,1
1278,1
1280,1
1288,1
1295,1
1297,1
1299,1
1309,1
1317,1
1322,1
1336,1
1354,1
1362,1
1374,1
1377,1
1388,1
1390,1
1403,1
1413,1
1450,1
1457,1
1459,1
1473,1
1478,1
1481,1
1495,1
1511,1
1517,1
1525,1
1534,2
1545,2
1556,1
1566,1
1569,1
1581,1
1591,1
1600,1
1624,1
1625,1
1627,1
1636,1
1644,1
1691,1
1692,1
1695,1
1748,1
1767,1
1805,1
1806,3
1835,1
1874,1
1876,1
1912,1
1933,1
1954,1
2002,1
2057,1
2061,1
2149,1
2177,1
2223,1
2252,1
2291,1
2309,1
2356,1
2367,1
2392,1
2420,1
2457,1
2460,1
2505,1
2525,1
2582,1
2659,1
2688,1
2736,1
2739,1
2746,1
2748,1
2792,1
2806,1
2814,1
2839,1
2863,1
2939,1
2985,1
3190,1
3396,1
3560,1
3630,1
4001,1
4076,1
4443,1
4994,1
5004,1
7327,1
11179,1
