2,39204949
3,4428689
4,554973
5,189017
6,64236
7,29620
8,15089
9,8729
10,5708
11,3853
12,2733
13,2102
14,1542
15,1199
16,1036
17,833
18,679
19,579
20,500
21,430
22,365
23,300
24,278
25,257
26,244
27,202
28,161
29,144
30,154
31,131
32,125
33,103
34,91
35,103
36,86
37,75
38,83
39,65
40,69
41,67
42,52
43,58
44,37
45,49
46,37
47,47
48,36
49,39
50,35
51,33
52,43
53,20
54,33
55,32
56,34
57,25
58,31
59,17
60,30
61,20
62,15
63,25
64,16
65,16
66,13
67,16
68,12
69,14
70,19
71,12
72,14
73,10
74,12
75,12
76,14
77,10
78,7
79,10
80,11
81,9
82,5
83,8
84,10
85,15
86,7
87,10
88,8
89,6
90,11
91,7
92,7
93,5
94,3
95,8
96,6
97,7
98,5
99,3
100,2
101,5
102,2
103,4
104,3
105,4
106,7
107,4
108,6
109,8
110,5
111,3
112,6
113,6
114,5
115,5
116,1
117,6
118,3
119,4
120,5
122,1
123,3
124,4
125,5
126,2
127,3
128,7
129,5
130,2
131,3
133,1
135,2
136,4
137,5
138,4
139,1
141,1
143,2
144,1
145,2
147,3
150,1
151,4
152,1
153,1
154,1
155,1
157,1
158,2
159,1
160,3
161,1
162,2
165,1
167,3
169,1
173,2
174,1
177,1
178,2
179,1
180,2
181,4
182,2
183,2
184,1
185,1
186,3
189,1
190,2
191,2
194,2
196,2
200,2
202,1
205,1
206,1
207,3
212,1
215,1
216,1
217,1
219,1
239,1
240,1
241,1
242,1
243,1
244,1
246,1
249,2
252,1
253,1
254,1
259,1
260,2
267,1
271,1
279,1
281,1
282,2
283,1
295,1
301,1
302,1
307,1
313,1
317,1
320,1
321,1
323,1
325,1
345,1
346,1
348,1
365,1
368,1
371,1
372,1
379,1
393,1
397,1
403,1
421,1
445,1
463,1
480,1
481,1
505,1
506,1
533,1
562,1
582,1
616,1
643,1
676,1
798,1
847,1
860,1
877,1
1467,1
