2,7168736
3,3480295
4,858627
5,633435
6,361235
7,291616
8,172108
9,144730
10,98375
11,82034
12,63045
13,52943
14,43044
15,37136
16,30959
17,27122
18,23187
19,20817
20,18201
21,16423
22,14812
23,13338
24,12129
25,10986
26,9993
27,9177
28,8572
29,7855
30,6958
31,6702
32,6254
33,5917
34,5460
35,5078
36,4789
37,4557
38,4201
39,3985
40,3702
41,3597
42,3444
43,3239
44,3121
45,2921
46,2781
47,2557
48,2575
49,2357
50,2288
51,2202
52,2071
53,2031
54,1902
55,1896
56,1870
57,1827
58,1709
59,1541
60,1494
61,1510
62,1478
63,1410
64,1327
65,1341
66,1305
67,1281
68,1198
69,1143
70,1160
71,1089
72,1046
73,995
74,1028
75,994
76,967
77,861
78,953
79,862
80,842
81,835
82,821
83,800
84,726
85,740
86,764
87,718
88,664
89,685
90,624
91,590
92,593
93,599
94,590
95,587
96,550
97,539
98,545
99,517
100,552
101,521
102,511
103,461
104,541
105,485
106,471
107,461
108,424
109,457
110,393
111,393
112,443
113,422
114,434
115,403
116,365
117,392
118,380
119,342
120,339
121,339
122,333
123,326
124,323
125,303
126,331
127,313
128,292
129,343
130,318
131,319
132,296
133,299
134,282
135,283
136,284
137,305
138,259
139,314
140,270
141,238
142,265
143,264
144,249
145,233
146,229
147,237
148,224
149,238
150,221
151,217
152,218
153,216
154,211
155,218
156,213
157,218
158,210
159,197
160,203
161,198
162,201
163,201
164,199
165,174
166,168
167,183
168,187
169,201
170,186
171,155
172,171
173,163
174,169
175,175
176,180
177,155
178,144
179,134
180,160
181,153
182,166
183,140
184,158
185,157
186,135
187,119
188,149
189,136
190,128
191,128
192,136
193,123
194,136
195,122
196,103
197,131
198,111
199,113
200,116
201,111
202,108
203,149
204,132
205,130
206,115
207,107
208,131
209,119
210,113
211,114
212,112
213,99
214,112
215,109
216,97
217,104
218,111
219,105
220,90
221,94
222,88
223,92
224,102
225,86
226,117
227,103
228,97
229,85
230,93
231,78
232,84
233,81
234,84
235,92
236,100
237,97
238,96
239,92
240,92
241,95
242,82
243,86
244,97
245,86
246,83
247,84
248,74
249,72
250,73
251,77
252,71
253,85
254,79
255,87
256,80
257,65
258,71
259,81
260,79
261,66
262,78
263,85
264,81
265,65
266,61
267,80
268,77
269,70
270,61
271,61
272,56
273,68
274,73
275,62
276,72
277,55
278,61
279,65
280,52
281,64
282,63
283,61
284,53
285,62
286,67
287,61
288,63
289,68
290,48
291,67
292,65
293,62
294,61
295,62
296,51
297,54
298,49
299,46
300,59
301,59
302,40
303,57
304,40
305,54
306,61
307,41
308,51
309,54
310,65
311,52
312,48
313,36
314,53
315,41
316,53
317,53
318,49
319,39
320,46
321,56
322,56
323,45
324,42
325,46
326,51
327,51
328,48
329,43
330,42
331,37
332,54
333,51
334,42
335,41
336,44
337,50
338,31
339,47
340,45
341,44
342,41
343,49
344,47
345,37
346,38
347,31
348,50
349,32
350,35
351,38
352,43
353,36
354,23
355,36
356,37
357,45
358,45
359,34
360,49
361,41
362,41
363,38
364,46
365,33
366,38
367,26
368,34
369,31
370,37
371,32
372,34
373,47
374,28
375,40
376,43
377,28
378,27
379,34
380,24
381,26
382,24
383,27
384,38
385,32
386,36
387,32
388,36
389,27
390,37
391,21
392,32
393,31
394,37
395,39
396,25
397,15
398,21
399,22
400,25
401,30
402,28
403,24
404,24
405,37
406,20
407,39
408,31
409,35
410,24
411,33
412,29
413,17
414,18
415,36
416,29
417,22
418,31
419,31
420,35
421,23
422,33
423,22
424,34
425,26
426,19
427,22
428,28
429,34
430,29
431,20
432,26
433,29
434,30
435,25
436,28
437,33
438,28
439,15
440,30
441,36
442,24
443,16
444,22
445,26
446,23
447,25
448,24
449,28
450,21
451,29
452,19
453,24
454,34
455,19
456,22
457,23
458,23
459,18
460,26
461,16
462,19
463,25
464,17
465,22
466,12
467,15
468,23
469,25
470,18
471,17
472,27
473,24
474,20
475,24
476,25
477,18
478,20
479,14
480,17
481,23
482,13
483,19
484,21
485,21
486,16
487,19
488,17
489,15
490,21
491,30
492,27
493,19
494,20
495,17
496,13
497,22
498,22
499,13
500,21
501,18
502,17
503,18
504,17
505,22
506,15
507,17
508,21
509,26
510,19
511,26
512,22
513,22
514,8
515,24
516,13
517,27
518,19
519,21
520,14
521,18
522,16
523,23
524,20
525,12
526,21
527,22
528,18
529,14
530,24
531,12
532,17
533,19
534,26
535,14
536,14
537,13
538,18
539,9
540,19
541,21
542,13
543,10
544,18
545,20
546,13
547,19
548,17
549,18
550,22
551,15
552,19
553,12
554,17
555,20
556,19
557,15
558,15
559,20
560,15
561,17
562,13
563,16
564,18
565,12
566,17
567,24
568,13
569,14
570,9
571,19
572,17
573,13
574,10
575,16
576,17
577,13
578,16
579,15
580,13
581,14
582,10
583,16
584,11
585,14
586,18
587,20
588,25
589,14
590,15
591,10
592,15
593,12
594,12
595,18
596,15
597,14
598,13
599,14
600,15
601,20
602,23
603,10
604,7
605,11
606,13
607,16
608,10
609,14
610,7
611,8
612,12
613,17
614,11
615,9
616,11
617,14
618,6
619,14
620,14
621,15
622,15
623,11
624,14
625,12
626,9
627,17
628,17
629,9
630,7
631,9
632,9
633,12
634,8
635,11
636,7
637,13
638,11
639,10
640,9
641,10
642,12
643,16
644,14
645,12
646,10
647,9
648,6
649,12
650,7
651,13
652,8
653,8
654,10
655,11
656,9
657,9
658,18
659,10
660,10
661,10
662,9
663,10
664,13
665,6
666,10
667,8
668,10
669,8
670,14
671,8
672,11
673,8
674,7
675,5
676,9
677,12
678,16
679,14
680,13
681,6
682,9
683,11
684,14
685,7
686,14
687,5
688,9
689,11
690,7
691,5
692,12
693,6
694,13
695,5
696,12
697,10
698,8
699,6
700,14
701,9
702,9
703,8
704,8
705,12
706,11
707,6
708,7
709,7
710,12
711,9
712,9
713,16
714,12
715,8
716,5
717,6
718,10
719,7
720,15
721,13
722,12
723,9
724,8
725,9
726,4
727,10
728,6
729,8
730,8
731,8
732,10
733,7
734,6
735,10
736,6
737,7
738,10
739,12
740,14
741,9
742,16
743,12
744,7
745,6
746,8
747,7
748,11
749,10
750,10
751,7
752,15
753,6
754,8
755,11
756,13
757,5
758,7
759,3
760,8
761,10
762,9
763,10
764,11
765,5
766,10
767,5
768,9
