2,47859299
3,2896596
4,811697
5,635936
6,365579
7,310312
8,182614
9,159151
10,106666
11,90767
12,69793
13,59747
14,48292
15,42235
16,35067
17,31010
18,26866
19,23507
20,21109
21,19117
22,16997
23,15589
24,14069
25,12955
26,11637
27,10934
28,10295
29,9229
30,8539
31,7925
32,7339
33,7082
34,6463
35,6144
36,5899
37,5475
38,5248
39,4697
40,4539
41,4316
42,4129
43,3913
44,3755
45,3622
46,3286
47,3249
48,3117
49,2975
50,2709
51,2662
52,2571
53,2418
54,2442
55,2356
56,2258
57,2119
58,1951
59,1989
60,1953
61,1903
62,1803
63,1694
64,1625
65,1589
66,1566
67,1540
68,1396
69,1498
70,1442
71,1314
72,1331
73,1270
74,1204
75,1159
76,1208
77,1188
78,1105
79,1042
80,1087
81,1008
82,992
83,1002
84,948
85,910
86,896
87,856
88,900
89,879
90,828
91,819
92,768
93,748
94,727
95,718
96,752
97,671
98,662
99,659
100,656
101,632
102,688
103,607
104,640
105,556
106,628
107,617
108,544
109,502
110,571
111,555
112,512
113,513
114,499
115,517
116,511
117,475
118,493
119,502
120,435
121,456
122,418
123,404
124,428
125,441
126,414
127,387
128,395
129,409
130,410
131,354
132,395
133,373
134,386
135,363
136,365
137,360
138,362
139,343
140,335
141,342
142,335
143,341
144,344
145,317
146,289
147,300
148,311
149,301
150,278
151,304
152,290
153,288
154,256
155,292
156,286
157,274
158,253
159,236
160,232
161,277
162,238
163,229
164,232
165,234
166,208
167,232
168,234
169,240
170,200
171,237
172,204
173,201
174,224
175,234
176,189
177,241
178,201
179,198
180,201
181,192
182,194
183,194
184,190
185,183
186,170
187,184
188,187
189,177
190,165
191,169
192,173
193,192
194,171
195,181
196,167
197,168
198,161
199,158
200,167
201,165
202,154
203,131
204,165
205,155
206,149
207,148
208,156
209,149
210,126
211,145
212,155
213,142
214,120
215,118
216,141
217,121
218,137
219,139
220,125
221,127
222,123
223,141
224,131
225,110
226,130
227,124
228,131
229,105
230,113
231,118
232,118
233,127
234,114
235,106
236,120
237,101
238,116
239,121
240,120
241,109
242,114
243,97
244,117
245,108
246,102
247,104
248,115
249,120
250,110
251,88
252,94
253,106
254,125
255,96
256,85
257,89
258,71
259,110
260,100
261,102
262,75
263,98
264,118
265,105
266,106
267,82
268,86
269,80
270,89
271,90
272,79
273,94
274,100
275,89
276,91
277,106
278,95
279,89
280,79
281,107
282,97
283,93
284,78
285,90
286,70
287,72
288,68
289,70
290,70
291,78
292,79
293,85
294,63
295,77
296,84
297,83
298,82
299,77
300,75
301,74
302,83
303,61
304,85
305,68
306,69
307,82
308,66
309,80
310,73
311,71
312,68
313,61
314,53
315,73
316,63
317,64
318,75
319,72
320,70
321,67
322,56
323,60
324,55
325,66
326,62
327,71
328,54
329,67
330,58
331,69
332,57
333,67
334,60
335,53
336,64
337,60
338,59
339,60
340,67
341,55
342,45
343,53
344,53
345,50
346,54
347,56
348,45
349,50
350,46
351,41
352,56
353,50
354,43
355,43
356,49
357,42
358,59
359,45
360,56
361,48
362,44
363,53
364,52
365,56
366,50
367,45
368,52
369,54
370,51
371,42
372,51
373,47
374,39
375,54
376,43
377,48
378,47
379,43
380,41
381,54
382,34
383,51
384,30
385,51
386,61
387,32
388,42
389,38
390,48
391,33
392,38
393,45
394,43
395,49
396,36
397,40
398,35
399,48
400,42
401,45
402,39
403,45
404,42
405,43
406,37
407,39
408,40
409,45
410,39
411,42
412,32
413,38
414,42
415,40
416,40
417,48
418,44
419,41
420,37
421,31
422,57
423,41
424,34
425,41
426,36
427,38
428,45
429,48
430,39
431,41
432,32
433,28
434,29
435,33
436,38
437,30
438,33
439,37
440,41
441,32
442,31
443,39
444,31
445,36
446,44
447,28
448,32
449,31
450,24
451,39
452,28
453,34
454,29
455,37
456,34
457,37
458,30
459,37
460,28
461,33
462,32
463,35
464,32
465,34
466,26
467,27
468,18
469,32
470,14
471,31
472,24
473,25
474,30
475,34
476,22
477,25
478,22
479,31
480,26
481,32
482,31
483,26
484,33
485,26
486,29
487,28
488,37
489,20
490,25
491,32
492,31
493,31
494,23
495,24
496,23
497,34
498,20
499,23
500,26
501,22
502,32
503,25
504,34
505,23
506,17
507,17
508,29
509,21
510,32
511,23
512,30
513,27
514,24
515,27
516,27
517,28
518,24
519,31
520,24
521,18
522,30
523,27
524,22
525,28
526,14
527,23
528,28
529,15
530,37
531,23
532,26
533,27
534,22
535,20
536,31
537,30
538,25
539,18
540,23
541,16
542,19
543,27
544,27
545,23
546,27
547,17
548,26
549,30
550,27
551,18
552,11
553,25
554,24
555,16
556,21
557,19
558,18
559,22
560,28
561,25
562,19
563,24
564,12
565,18
566,22
567,18
568,13
569,15
570,16
571,23
572,24
573,25
574,18
575,17
576,16
577,20
578,25
579,14
580,9
581,19
582,11
583,20
584,21
585,16
586,19
587,26
588,20
589,20
590,14
591,19
592,13
593,21
594,24
595,22
596,14
597,26
598,15
599,21
600,16
601,21
602,23
603,21
604,17
605,14
606,14
607,9
608,24
609,23
610,15
611,21
612,17
613,16
614,15
615,20
616,17
617,18
618,21
619,24
620,29
621,14
622,13
623,20
624,24
625,15
626,22
627,24
628,27
629,15
630,15
631,18
632,18
633,17
634,21
635,15
636,25
637,17
638,24
639,20
640,14
641,17
642,22
643,19
644,17
645,14
646,13
647,13
648,13
649,11
650,12
651,17
652,19
653,13
654,15
655,16
656,17
657,16
658,13
659,21
660,16
661,25
662,15
663,12
664,23
665,9
666,20
667,13
668,19
669,14
670,9
671,14
672,9
673,18
674,13
675,15
676,14
677,12
678,7
679,15
680,17
681,20
682,21
683,12
684,20
685,17
686,14
687,25
688,13
689,13
690,14
691,10
692,12
693,12
694,17
695,13
696,18
697,12
698,17
699,15
700,19
701,11
702,12
703,16
704,17
705,13
706,19
707,11
708,14
709,13
710,13
711,14
712,20
713,10
714,12
715,8
716,13
717,15
718,16
719,13
720,13
721,6
722,13
723,18
724,15
725,15
726,13
727,14
728,9
729,14
730,16
731,7
732,15
733,17
734,10
735,9
736,12
737,10
738,15
739,6
740,9
741,7
742,11
743,18
744,15
745,12
746,10
747,11
748,11
749,8
750,10
751,13
752,13
753,14
754,14
755,13
756,11
757,14
758,14
759,13
760,13
761,24
762,10
763,11
764,16
765,10
766,13
767,10
768,13
769,9
770,7
771,15
772,9
773,9
774,13
775,11
776,6
777,10
778,8
779,7
780,8
781,7
782,12
783,11
784,10
785,9
786,12
787,6
788,13
789,10
790,12
791,11
792,9
793,9
794,14
795,12
796,11
797,9
798,9
799,9
800,11
801,8
802,8
803,12
804,7
805,11
806,17
807,14
808,9
809,9
810,5
811,9
812,10
813,16
814,11
815,14
816,16
817,15
818,11
819,18
820,11
821,17
822,14
823,7
824,10
825,16
826,10
827,15
828,6
829,12
830,16
831,4
832,9
833,14
834,7
835,8
836,10
837,12
838,7
839,10
840,11
841,9
842,14
843,16
844,7
845,6
846,5
847,13
848,9
849,11
850,8
851,10
852,16
853,10
854,9
855,12
856,14
857,6
858,12
859,7
860,5
861,9
862,7
863,10
864,10
865,5
866,9
867,8
868,14
869,7
870,10
871,9
872,8
873,13
874,5
875,4
876,12
877,11
878,9
879,5
880,9
881,11
882,11
883,11
884,10
885,4
886,11
887,9
888,12
889,6
890,8
891,5
892,7
893,7
894,10
895,5
896,8
897,8
898,9
899,9
900,13
901,13
902,9
903,10
904,8
905,11
906,6
907,9
908,9
909,3
910,13
911,9
912,10
913,9
914,6
915,9
916,11
917,11
918,9
919,5
920,8
921,6
922,8
923,7
924,6
925,6
926,15
927,10
928,4
929,7
930,7
931,9
932,5
933,6
934,9
935,4
936,10
937,5
938,5
939,10
940,8
941,7
942,8
943,10
944,18
945,5
946,5
947,6
948,7
949,12
950,6
951,4
952,5
953,14
954,7
955,8
956,6
957,6
958,10
959,13
960,6
961,8
962,3
963,5
964,7
965,3
966,8
967,6
968,8
969,6
970,4
971,9
972,13
973,9
974,7
975,15
976,6
977,8
978,3
979,7
980,7
981,5
982,12
983,3
984,2
985,5
986,7
987,5
988,4
989,8
990,5
991,9
992,7
993,8
994,6
995,4
996,5
997,10
998,12
999,2
1000,8
1001,4
1002,5
1003,11
1004,3
1005,5
1006,9
1007,6
1008,7
1009,16
1010,11
1011,6
1012,8
1013,7
1014,5
1015,5
1016,6
1017,6
1018,9
1019,9
1020,8
1021,8
1022,12
1023,7
1024,12
1025,6
1026,7
1027,9
1028,4
1029,8
1030,6
1031,5
1032,6
1033,6
1034,12
1035,11
1036,5
1037,9
1038,4
1039,5
1040,7
1041,4
1042,3
1043,9
1044,7
1045,6
1046,8
1047,5
1048,2
1049,7
1050,7
1051,8
1052,6
1053,10
1054,6
1055,9
1056,7
1057,4
1058,4
1059,8
1060,8
1061,3
1062,4
1063,3
1064,6
1065,5
1066,5
1067,9
1068,8
1069,10
1070,3
1071,7
1072,8
1073,7
1074,4
1075,4
1076,9
1077,7
1078,6
1079,4
1080,7
1081,4
1082,5
1083,7
1084,7
1085,8
1086,10
1087,7
1088,3
1089,8
1090,6
1091,3
1092,11
1093,7
1094,5
1095,5
1096,2
1097,5
1098,6
1099,12
1100,3
1101,6
1102,5
1103,2
1104,7
1105,6
1106,2
1107,8
1108,8
1109,4
1110,6
1111,6
1112,9
1113,8
1114,3
1115,7
1116,8
1117,5
1118,5
1119,8
1120,8
1121,6
1122,5
1123,6
1124,7
1125,5
1126,3
1127,4
1128,5
1129,8
1130,6
1131,3
1132,7
1133,4
1134,5
1135,7
1136,5
1137,2
1138,7
1139,2
1140,3
1141,4
1142,4
1143,6
1144,2
1145,4
1146,4
1147,2
1148,4
1149,3
1150,4
1151,11
1152,7
1153,7
1154,6
1155,6
1156,9
1157,7
1158,4
1159,8
1160,5
1161,10
1162,2
1163,6
1164,6
1165,5
1166,6
1167,5
1168,7
1169,5
1170,4
1171,5
1172,5
1173,4
1174,8
1175,3
1176,9
1177,6
1178,6
1179,3
1180,8
1181,6
1182,6
1183,3
1184,4
1185,3
1186,4
1187,5
1188,4
1189,3
1190,4
1191,4
1192,8
1193,4
1194,6
1195,3
1196,5
1198,5
1199,6
1200,3
1201,4
1202,5
1203,4
1204,2
1205,6
1206,4
1207,2
1208,2
1209,3
1210,6
1211,2
1212,2
1214,3
1215,5
1216,5
1217,1
1218,5
1219,7
1220,5
1221,3
1222,4
1223,6
1224,9
1225,6
1226,6
1227,4
1228,12
1229,3
1230,7
1231,6
1232,5
1233,3
1234,4
1235,3
1236,3
1237,7
1238,8
1239,5
1240,4
1241,4
1242,3
1243,6
1244,5
1245,6
1246,3
1247,8
1248,6
1249,4
1250,3
1251,7
1252,5
1253,4
1254,5
1255,4
1257,2
1258,7
1259,6
1260,4
1261,4
1262,8
1263,6
1264,6
1265,6
1266,7
1267,6
1268,6
1269,4
1270,4
1271,1
1272,4
1273,8
1274,8
1275,3
1276,2
1277,4
1278,3
1279,7
1280,4
1281,3
1282,6
1284,5
1285,5
1286,4
1287,7
1288,5
1289,8
1290,4
1291,7
1292,3
1293,5
1294,2
1295,3
1296,1
1297,1
1298,5
1299,3
1300,7
1302,4
1303,6
1304,9
1305,6
1306,3
1307,4
1308,4
1309,4
1310,3
1311,3
1312,7
1313,6
1314,3
1315,3
1316,1
1317,4
1318,1
1319,2
1320,6
1321,5
1322,6
1323,3
1324,8
1325,2
1326,3
1327,6
1328,9
1329,4
1330,4
1331,5
1332,6
1333,1
1334,3
1335,6
1336,3
1337,6
1338,3
1339,3
1340,4
1341,8
1342,1
1343,6
1344,2
1345,6
1346,2
1347,6
1348,1
1349,1
1350,2
1351,3
1352,4
1353,5
1354,5
1355,4
1356,3
1357,1
1358,5
1359,2
1360,5
1361,9
1362,6
1363,4
1364,4
1365,3
1366,3
1367,3
1368,6
1369,7
1370,7
1371,2
1372,4
1373,4
1374,4
1375,3
1376,3
1377,6
1378,4
1379,5
1380,3
1381,5
1382,5
1383,1
1384,3
1385,3
1386,4
1387,5
1388,3
1389,2
1390,4
1391,2
1392,4
1393,4
1394,1
1395,1
1396,3
1397,4
1398,1
1399,2
1400,3
1401,5
1402,5
1403,6
1404,3
1405,4
1406,2
1407,2
1408,5
1409,1
1410,2
1411,5
1412,5
1413,3
1414,1
1415,4
1416,3
1417,2
1418,5
1419,3
1420,4
1421,6
1422,3
1424,1
1425,3
1426,4
1427,5
1428,5
1429,5
1430,5
1431,7
1432,1
1433,4
1434,5
1435,7
1436,2
1437,3
1438,1
1439,3
1440,4
1441,4
1442,4
1443,5
1444,2
1445,2
1446,2
1447,4
1448,4
1449,9
1450,4
1451,3
1452,2
1453,5
1454,2
1455,2
1456,1
1457,5
1458,2
1459,1
1460,3
1461,2
1462,3
1463,7
1464,2
1465,4
1466,3
1467,4
1468,5
1469,3
1470,6
1471,4
1472,5
1473,4
1475,3
1476,3
1477,3
1478,2
1479,3
1480,5
1481,2
1482,5
1483,2
1484,1
1485,4
1486,2
1487,3
1488,3
1489,3
1490,8
1491,4
1492,3
1493,2
1494,4
1495,4
1496,1
1497,7
1498,1
1499,3
1500,5
1501,4
1502,2
1503,4
1504,5
1505,8
1506,3
1507,3
1508,3
1509,1
1510,3
1511,3
1512,5
1513,4
1514,8
1515,3
1516,4
1517,5
1518,3
1519,5
1521,3
1522,7
1523,3
1524,2
1525,1
1526,2
1527,5
1528,5
1529,5
1530,1
1531,5
1532,3
1533,2
1534,4
1535,3
1536,5
1537,3
1538,4
1539,3
1540,3
1541,3
1542,1
1543,7
1544,5
1545,1
1546,2
1547,3
1548,3
1549,3
1550,2
1551,7
1552,3
1553,2
1555,4
1556,2
1558,4
1559,4
1560,4
1561,2
1563,3
1564,4
1565,1
1566,6
1567,3
1568,3
1569,4
1570,1
1571,5
1572,1
1573,1
1574,7
1575,4
1576,2
1577,5
1578,4
1579,3
1580,5
1581,2
1582,3
1583,2
1584,1
1585,2
1586,9
1587,1
1588,2
1589,1
1590,2
1591,3
1592,5
1593,2
1594,4
1595,1
1596,3
1597,6
1598,2
1599,4
1600,8
1601,1
1602,2
1603,5
1604,2
