2,12798893
3,9381694
4,1764689
5,1105694
6,621315
7,403002
8,273655
9,185380
10,139874
11,100396
12,76497
13,57981
14,45776
15,36081
16,29273
17,23484
18,19429
19,16551
20,14063
21,11887
22,10345
23,8897
24,7806
25,6923
26,6178
27,5470
28,4762
29,4282
30,3882
31,3414
32,3054
33,2911
34,2682
35,2384
36,2140
37,2045
38,1917
39,1758
40,1560
41,1499
42,1397
43,1303
44,1154
45,1123
46,1034
47,938
48,931
49,852
50,806
51,736
52,736
53,630
54,625
55,593
56,603
57,546
58,514
59,496
60,431
61,450
62,400
63,419
64,376
65,383
66,352
67,330
68,306
69,283
70,275
71,245
72,237
73,238
74,251
75,246
76,222
77,205
78,212
79,172
80,174
81,169
82,161
83,170
84,166
85,149
86,173
87,126
88,150
89,119
90,127
91,129
92,131
93,137
94,129
95,99
96,104
97,105
98,105
99,97
100,95
101,83
102,87
103,58
104,88
105,74
106,94
107,86
108,86
109,58
110,70
111,82
112,65
113,56
114,57
115,58
116,59
117,56
118,50
119,55
120,57
121,65
122,63
123,44
124,41
125,46
126,50
127,47
128,56
129,41
130,47
131,46
132,43
133,32
134,39
135,39
136,43
137,37
138,32
139,34
140,38
141,38
142,33
143,38
144,38
145,37
146,38
147,31
148,23
149,22
150,32
151,32
152,32
153,24
154,27
155,25
156,20
157,31
158,21
159,13
160,25
161,16
162,20
163,18
164,24
165,19
166,26
167,22
168,22
169,20
170,25
171,20
172,17
173,18
174,26
175,20
176,15
177,11
178,14
179,18
180,26
181,15
182,17
183,20
184,14
185,16
186,14
187,11
188,17
189,11
190,14
191,12
192,15
193,17
194,13
195,13
196,10
197,9
198,10
199,9
200,20
201,12
202,16
203,9
204,11
205,6
206,13
207,6
208,9
209,9
210,8
211,14
212,4
213,10
214,12
215,15
216,9
217,5
218,13
219,11
220,10
221,11
222,11
223,13
224,11
225,10
226,7
227,11
228,14
229,8
230,7
231,9
232,8
233,5
234,6
235,11
236,10
237,5
238,8
239,10
240,6
241,7
242,5
243,4
244,8
245,11
246,11
247,5
248,11
249,7
250,8
251,4
252,6
253,10
254,6
255,8
256,6
257,6
258,3
259,4
260,7
261,3
262,5
263,4
264,5
265,9
266,9
267,4
268,6
269,4
270,8
271,2
272,8
273,3
274,3
275,9
276,5
277,6
278,3
279,3
280,4
281,7
282,2
283,3
284,4
285,5
286,3
287,1
288,2
289,1
290,7
291,9
292,3
293,4
294,5
295,3
296,6
297,4
298,3
299,2
300,7
301,4
302,6
303,3
305,6
